"serial_no","email","domain","priority","recommended_segment","email_type","primary_category","categories","name","trade_name","contact_person","registration_no","city","state","telephone","website","address","source_urls","notes"
"3149","accounts@anmolmedicare.com","anmolmedicare.com","P2","recommended_second_wave","person_or_team_business_domain","Registered Stock Brokers in equity segment","Registered Stock Brokers in equity segment","Everest Creators Private Limited","Everest Creators Private Limited","","INZ000203235","Opp. Ahmedabad Stock Exchange","Ambawadi","9107961609999","","2nd Floor, NBCC House, Opp. Ahmedabad Stock Exchange, Ambawadi,","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
"3150","accounts@aptportfolio.com","aptportfolio.com","P2","recommended_second_wave","person_or_team_business_domain","Registered Stock Brokers in equity segment","Registered Stock Brokers in equity segment","A.P.T. RESEARCH PRIVATE LIMITED","A.P.T. RESEARCH PRIVATE LIMITED","","INZ000194330","ZONE -5","GIFT CITY","0919990214232","","UNIT NO. 303A, 303B, 304A & 304B THRID FLOOR TOWER A, WTC, GIFT CITY,BLOCK NO. -51, ROAD-5E, ZONE -5, GIFT CITY","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
"3151","accounts@eisec.com","eisec.com","P2","recommended_second_wave","person_or_team_business_domain","Registered Stock Brokers in equity segment","Registered Stock Brokers in equity segment","EAST INDIA SECURITIES LTD.","EAST INDIA SECURITIES LTD.","","INZ000190836","","","913340205915","","DA 14 SALT LAKE CITY SECTOR I","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
"3152","accounts@gogiacap.com","gogiacap.com","P2","recommended_second_wave","person_or_team_business_domain","Registered Stock Brokers in equity segment","Registered Stock Brokers in equity segment","GOGIA CAPITAL GROWTH LIMITED","GOGIA CAPITAL GROWTH LIMITED","","INZ000202733; INZ000099838","","","001149418888; 01149418868","","THE CAPITAL COURT, 6TH FLOOR OLOF PALME MARG MUNIRKA,","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
"3153","accounts@lsesl.com","lsesl.com","P2","recommended_second_wave","person_or_team_business_domain","Registered Stock Brokers in equity segment","Registered Stock Brokers in equity segment","LSC SECURITIES LIMITED","LSC SECURITIES LIMITED","","INZ000081836","","","09101615021018","","1ST FLOOR, LUDHIANA STOCK EXCHANGE BUILDING FEROZE GANDHI MARKET","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
"3154","accounts@matrix01.com","matrix01.com","P2","recommended_second_wave","person_or_team_business_domain","Registered Stock Brokers in equity segment","Registered Stock Brokers in equity segment","MATRIX EQUITRADE PRIVATE LIMITED","MATRIX EQUITRADE PRIVATE LIMITED","","INZ000264236","J. B. MARG","NARIMAN POINT","9102222044808","","204, REGENT CHAMBERS 208, J. B. MARG, NARIMAN POINT,","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
"3155","accounts@nhbt.in","nhbt.in","P2","recommended_second_wave","person_or_team_business_domain","Registered Stock Brokers in equity segment","Registered Stock Brokers in equity segment","NHBT Securities Private Limited","NHBT Securities Private Limited","","INZ000222935","Delhi-Jaipur Expressway","Sector-18","0919565758008","","91, Springboard Business Hub Pvt. Ltd. 90B, Delhi-Jaipur Expressway, Sector-18","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
"3156","accounts@vachanainvestments.in","vachanainvestments.in","P2","recommended_second_wave","person_or_team_business_domain","Registered Stock Brokers in equity segment","Registered Stock Brokers in equity segment","VACHANA INVESTMENTS PRIVATE LIMITED","VACHANA INVESTMENTS PRIVATE LIMITED","","INZ000248337","NEAR BASHYAM CIRCLE","SADASHIVNAGAR","0919663258258","","NO. 32, 2ND MAIN, VYALIKAVAL, NEAR BASHYAM CIRCLE, SADASHIVNAGAR","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
"3157","accounts@vertexbroking.com","vertexbroking.com","P2","recommended_second_wave","person_or_team_business_domain","Registered Stock Brokers in equity segment","Registered Stock Brokers in equity segment","VERTEX SECURITIES LIMITED","VERTEX SECURITIES LIMITED","","INZ000204731","","","0919446000619","","THOTTATHIL TOWERS,2ND FLOOR MARKET ROAD","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
"3158","accounts@visaria.in","visaria.in","P2","recommended_second_wave","person_or_team_business_domain","Registered Stock Brokers in equity segment","Registered Stock Brokers in equity segment","VISARIA SECURITIES PVT. LTD.","VISARIA SECURITIES PVT. LTD.","","INZ000245530","CNeRGY Appasaheb Marathe Marg","Prabhadevi","9102224399999","","3-B2, CNeRGY Appasaheb Marathe Marg, Prabhadevi,","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
"3159","advisors@cilsecurities.com","cilsecurities.com","P2","recommended_second_wave","person_or_team_business_domain","Registered Stock Brokers in equity segment","Registered Stock Brokers in equity segment","CIL SECURITIES LIMITED","CIL SECURITIES LIMITED","","INZ000169535","RAGHAVA RATNA TOWERS CHIRAG ALI LANE","ABIDS","9104023203155","","214, RAGHAVA RATNA TOWERS CHIRAG ALI LANE, ABIDS","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
"3160","ajath@fabits.com","fabits.com","P2","recommended_second_wave","person_or_team_business_domain","Registered Stock Brokers in equity segment","Registered Stock Brokers in equity segment","SHAREWAY SECURITIES LIMITED","SHAREWAY SECURITIES LIMITED","","INZ000208134","NEW NO.6","23RD STREET","919986331582","","FLAT NO. E, 2ND FLOOR GILLI FLOWER, L BLOCK, OLD NO. 46, NEW NO.6, 23RD STREET","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
"3161","ajay@kripasec.com","kripasec.com","P2","recommended_second_wave","person_or_team_business_domain","Registered Stock Brokers in equity segment","Registered Stock Brokers in equity segment","KRIPA SECURITIES PRIVATE LIMITED","KRIPA SECURITIES PRIVATE LIMITED","","INZ000179335","","","9103322313102","","5 CLIVE ROW , 2ND FLOOR ROOM NO 44","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
"3162","akshayv@moneybee.in","moneybee.in","P2","recommended_second_wave","person_or_team_business_domain","Registered Stock Brokers in equity segment","Registered Stock Brokers in equity segment","MONEYBEE SECURITIES PVT. LTD.","MONEYBEE SECURITIES PVT. LTD.","","INZ000227335","G K Marg","Lower Parel West","9102240302010","","303, Tower A, Peninsula Business Park, G K Marg, Lower Parel West","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
"3163","am@blblimited.com","blblimited.com","P2","recommended_second_wave","person_or_team_business_domain","Registered Stock Brokers in equity segment","Registered Stock Brokers in equity segment","BLB LIMITED","BLB LIMITED","","INZ000171635","3rd Floor Ansari Road","Daryaganj","01149325634","","H. No. 4760-61/23, 3rd Floor Ansari Road, Daryaganj","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
"3164","amargandhi@taurusfinsec.com","taurusfinsec.com","P2","recommended_second_wave","person_or_team_business_domain","Registered Stock Brokers in equity segment","Registered Stock Brokers in equity segment","TAURUS CORPORATE ADVISORY SERVICES LIMITED","TAURUS CORPORATE ADVISORY SERVICES LIMITED","","INZ000258036","S. V. ROAD","VILE PARLE (W)","9102261471177","","203, COSMOS COURT, S. V. ROAD, VILE PARLE (W)","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
"3165","ambit@ambitsec.com","ambitsec.com","P2","recommended_second_wave","person_or_team_business_domain","Registered Stock Brokers in equity segment","Registered Stock Brokers in equity segment","AMBIT SECURITIES BROKING PVT. LTD.","AMBIT SECURITIES BROKING PVT. LTD.","","INZ000255231","TELLI GALLY CROSS ROAD","ANDHERI (EAST)","9102226825579","","B-201, 2ND FLOOR, HERITAGE PLAZA, TELLI GALLY CROSS ROAD, ANDHERI (EAST)","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
"3166","amit@allvest.co","allvest.co","P2","recommended_second_wave","person_or_team_business_domain","Registered Stock Brokers in equity segment","Registered Stock Brokers in equity segment","ALLVEST SECURITIES PRIVATE LIMITED","ALLVEST SECURITIES PVT. LTD.","","INZ000330839","Phoenix Market City","Kurla West","919833080120","","Unit No. 2, Second Floor, B Wing, Art Guild House, Phoenix Market City, Kurla West","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
"3167","amit@nayaissue.com","nayaissue.com","P2","recommended_second_wave","person_or_team_business_domain","Registered Stock Brokers in equity segment","Registered Stock Brokers in equity segment","AMIT JASANI FINANCIAL SERVICES PVT. LTD.","AMIT JASANI FINANCIAL SERVICES PVT. LTD.","","INZ000280133","6 OAK LANE","FORT","9102266145678","","3RD FLOOR, HIND RAJASTHAN CHAMBERS,6 OAK LANE,FORT","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
"3168","amol@matasec.com","matasec.com","P2","recommended_second_wave","person_or_team_business_domain","Registered Stock Brokers in equity segment","Registered Stock Brokers in equity segment","MATA SECURITIES INDIA PRIVATE LIMITED","MATA SECURITIES INDIA PRIVATE LIMITED","","INZ000264636","ANDHERI-KURLA ROAD","ANDHERI (EAST)","0919819602935","","B-402, 4TH FLOOR, BUSINESS SQUARE CHAKALA, ANDHERI-KURLA ROAD, ANDHERI (EAST)","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
"3169","anand@sphpl.com","sphpl.com","P2","recommended_second_wave","person_or_team_business_domain","Registered Stock Brokers in equity segment","Registered Stock Brokers in equity segment","SHRI PARASRAM HOLDINGS PVT. LTD.","SHRI PARASRAM HOLDINGS PVT. LTD.","","INZ000220838","BHARAT NAGAR","ASHOK VIHAR PHASE IV","9101127420944","","GUPTA CHAMBERS,2ND FLOOR B-7,NIMRI SHOPPING CENTRE,BHARAT NAGAR,ASHOK VIHAR PHASE IV","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
"3170","anand@ssplwealth.com","ssplwealth.com","P2","recommended_second_wave","person_or_team_business_domain","Registered Stock Brokers in equity segment","Registered Stock Brokers in equity segment","SSPL SECURITIES PRIVATE LIMITED","SSPL SECURITIES PRIVATE LIMITED","","INZ000192638","","","919940140222","","NEW NO.11,OLD NO.5 BISHOP WALLERS AVENUE (WEST)","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
"3171","anandchokhani@rrcfinancials.com","rrcfinancials.com","P2","recommended_second_wave","person_or_team_business_domain","Registered Stock Brokers in equity segment","Registered Stock Brokers in equity segment","R. R. CHOKHANI STOCK BROKERS PVT.LTD.","R. R. CHOKHANI STOCK BROKERS PVT.LTD.","","INZ000253835","Sir V. T. Marg","New Marine Lines","9102222007772","","5A, Maker Bhavan-2, Sir V. T. Marg, New Marine Lines,","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
"3172","angcap@angcapital.in","angcapital.in","P2","recommended_second_wave","person_or_team_business_domain","Registered Stock Brokers in equity segment","Registered Stock Brokers in equity segment","ANG CAPITAL QUANTS PRIVATE LIMITED","ANG CAPITAL QUANTS PRIVATE LIMITED","","INZ000174838","2nd Floor","Above HDFC Bank Sector-3","9101204232212","","VC-1, 2nd Floor, Above HDFC Bank Sector-3","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
"3173","anil.manghnani@modernshares.com","modernshares.com","P2","recommended_second_wave","person_or_team_business_domain","Registered Stock Brokers in equity segment","Registered Stock Brokers in equity segment","MODERN SHARES & STOCKBROKERS LTD","MODERN SHARES & STOCKBROKERS LTD","","INZ000235036","D'ROAD","CHURCHGATE","910222812940","","WANKHEDE STADIUM L& M WING, NORTH STAND, D'ROAD, CHURCHGATE","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
"3174","anil.shukla@skpsecurities.com","skpsecurities.com","P2","recommended_second_wave","person_or_team_business_domain","Registered Stock Brokers in equity segment","Registered Stock Brokers in equity segment","SKP SECURITIES LIMITED","SKP SECURITIES LIMITED","","INZ000199335","JAWAHARLAL NEHRU ROAD 21ST FLOOR","CHATTERJEE INTERNATIONAL CENTER","0919836768128","","33-A, JAWAHARLAL NEHRU ROAD 21ST FLOOR,CHATTERJEE INTERNATIONAL CENTER","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
"3175","anil@vedikasecurities.net","vedikasecurities.net","P2","recommended_second_wave","person_or_team_business_domain","Registered Stock Brokers in equity segment","Registered Stock Brokers in equity segment","VEDIKA SECURITIES (P) LTD","VEDIKA SECURITIES (P) LTD","","INZ000242635","VISHAKA 2ND FLOOR 2B","SAMBHUNATH PANDIT STREET ELGIN ROAD CROSSING","9103322231245","","2S, VISHAKA 2ND FLOOR 2B, SAMBHUNATH PANDIT STREET ELGIN ROAD CROSSING","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
"3176","anilkedia@excelstockbroking.com","excelstockbroking.com","P2","recommended_second_wave","person_or_team_business_domain","Registered Stock Brokers in equity segment","Registered Stock Brokers in equity segment","EXCEL BROKING (IFSC) PVT.LTD","EXCEL BROKING (IFSC) PVT.LTD","","INZ000098830","Zone 1","Gift SEZ","0913366132706","","Unit No. 239, Signature Building, second floor, Block 13B, Zone 1, Gift SEZ,","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
"3177","ankit@ajcon.net","ajcon.net","P2","recommended_second_wave","person_or_team_business_domain","Registered Stock Brokers in equity segment","Registered Stock Brokers in equity segment","AJCON GLOBAL SERVICES LTD.","AJCON GLOBAL SERVICES LTD.","","INZ000173933","NEAR PATEL'S WESTEREN EXPRESS HIGHWAY","GOREGAON EAST","912267160400","","408, A - WING , EXPRESS ZONE, NEAR PATEL'S WESTEREN EXPRESS HIGHWAY, GOREGAON EAST,","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
"3178","anshuman.ghose@taracapitalpartners.com","taracapitalpartners.com","P2","recommended_second_wave","person_or_team_business_domain","Registered Stock Brokers in equity segment","Registered Stock Brokers in equity segment","TARA CAPITAL PARTNERS INDIA PRIVATE LIMITED","TARA CAPITAL PARTNERS INDIA PRIVATE LIMITED","","INZ000302233","ANDHERI KURLA ROAD","ANDHERI","9102249769456","","UNIT NO. 1105, 11TH FLR, THE SUMMIT BUSINESS PARK PREMISES CO OP SOCIETY, ANDHERI KURLA ROAD, ANDHERI,","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
"3179","anush@vsnl.com","vsnl.com","P2","recommended_second_wave","person_or_team_business_domain","Registered Stock Brokers in equity segment","Registered Stock Brokers in equity segment","ANUSH SHARES & SECURITIES PRIVATE LIMITED","ANUSH SHARES & SECURITIES PRIVATE LIMITED","","INZ000271235","","","910444616721","","NO.247(OLD NO. 119), R. K. MUTT ROAD,","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
"3180","apurva.shah@kjspl.com","kjspl.com","P2","recommended_second_wave","person_or_team_business_domain","Registered Stock Brokers in equity segment","Registered Stock Brokers in equity segment","K JAYANTILAL SECURITIES PRIVATE LIMITED","K JAYANTILAL SECURITIES PVT. LTD.","","INZ000231232","2nd Floor Dala Street","Fort","9102222722094","","PS-4, Rotunda Building, 2nd Floor Dala Street, Fort","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
"3181","archfin@archfin.com","archfin.com","P2","recommended_second_wave","person_or_team_business_domain","Registered Stock Brokers in equity segment","Registered Stock Brokers in equity segment","ARCEDGE SECURITIES PRIVATE LIMITED","ARCEDGE SECURITIES PRIVATE LIMITED","","INZ000319530; INZ000206539","DARYAGANJ","NEW DELHI","0009311011613; 00119311011613","","81, SECOND FLOOR, DARYAGANJ, NEW DELHI","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
"3182","argil@rathi.com","rathi.com","P2","recommended_second_wave","person_or_team_business_domain","Registered Stock Brokers in equity segment","Registered Stock Brokers in equity segment","ANAND RATHI GLOBAL INTERMEDIARIES LIMITED","ANAND RATHI GLOBAL INTERMEDIARIES LIMITED","","INZ000327038","ZONE 5","GIFT CITY","0229024389548","","1003-1012, DALAL STREET, COMMERCIAL CO. OP. SOC., BLOCK 53E, ZONE 5, GIFT CITY,","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
"3183","arihants@bgl.vsnl.net.in","bgl.vsnl.net.in","P2","recommended_second_wave","person_or_team_business_domain","Registered Stock Brokers in equity segment","Registered Stock Brokers in equity segment","RAKHECHA SECURITIES LTD.","RAKHECHA SECURITIES LTD.","","INZ000276131","PRABHAT COMPLEX","K. G. ROAD","910802259045","","NO.8, 2ND FLOOR , PRABHAT COMPLEX ,K. G. ROAD ,","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
"3184","arpit@achintya.co.in","achintya.co.in","P2","recommended_second_wave","person_or_team_business_domain","Registered Stock Brokers in equity segment","Registered Stock Brokers in equity segment","ACHINTYA COMMODITIES PVT LTD","ACHINTYA COMMODITIES PVT LTD","","INZ000015535","Zone-5","Gift City","9109307988850","","12th Floor, Unit No 1209, Dalal Street, Block No 53, Building No. 53E, Road-5E, Zone-5, Gift City,","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
"3185","arthawardhini@prabodh.com","prabodh.com","P2","recommended_second_wave","person_or_team_business_domain","Registered Stock Brokers in equity segment","Registered Stock Brokers in equity segment","PRABODH ARTHA WARDHINI PRIVATE LIMITED","PRABODH ARTHA WARDHINI PRIVATE LIMITED","","INZ000251639","Shukrawar Peth","Subhashnagar Lane No.5","9102224481501","","1070, Shukrawar Peth, Subhashnagar Lane No.5,","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
"3186","arun.gupta@sunshinefinsec.com","sunshinefinsec.com","P2","recommended_second_wave","person_or_team_business_domain","Registered Stock Brokers in equity segment","Registered Stock Brokers in equity segment","SUNSHINE FINSEC & MERCANTILE LTD.","SUNSHINE FINSEC & MERCANTILE LTD.","","INZ000297032","DDA Market Gita Mandir Marg","New Rajinder Nagar","9101125816643","","Shop No-27, Plot No -22, DDA Market Gita Mandir Marg, New Rajinder Nagar","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
"3187","arvindshah@amushares.com","amushares.com","P2","recommended_second_wave","person_or_team_business_domain","Registered Stock Brokers in equity segment","Registered Stock Brokers in equity segment","AMU SHARES & SECURITIES LIMITED","AMU SHARES & SECURITIES LIMITED","","INZ000277131","6 KANDUBHAI DESAI ROAD","VILE PARLE (W)","9102226234700","","2A PUSHPAM, 6 KANDUBHAI DESAI ROAD, VILE PARLE (W)","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
"3188","ashishva@vsnl.com","vsnl.com","P2","recommended_second_wave","person_or_team_business_domain","Registered Stock Brokers in equity segment","Registered Stock Brokers in equity segment","ASHISH VAID","ASHISH VAID","","INZ000261612","MAKER CHAMBERS III 223","NARIMAN POINT","9102222042136","","115,MAKER CHAMBERS III 223,NARIMAN POINT","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
"3189","ashok.sharma@smartequity.in","smartequity.in","P2","recommended_second_wave","person_or_team_business_domain","Registered Stock Brokers in equity segment","Registered Stock Brokers in equity segment","SMART EQUITY BROKERS PRIVATE LIMITED","SMART EQUITY BROKERS PRIVATE LIMITED","","INZ000177636","TDI Mall","Vishal Enclave Rajouri Garden","01145004411","","FC-02, Fourth Floor, TDI Mall, Vishal Enclave Rajouri Garden","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
"3190","ashokjha@shahiindia.com","shahiindia.com","P2","recommended_second_wave","person_or_team_business_domain","Registered Stock Brokers in equity segment","Registered Stock Brokers in equity segment","SEH INVESTMENTS PVT. LIMITED","SEH INVESTMENTS PVT. LIMITED","","INZ000291732","OKHLA INDUSTRIAL AREA","PHASE 1","9101126819229","","F-88, OKHLA INDUSTRIAL AREA,PHASE 1","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
"3191","askus@mastertrust.co.in","mastertrust.co.in","P2","recommended_second_wave","person_or_team_business_domain","Registered Stock Brokers in equity segment","Registered Stock Brokers in equity segment","MASTER CAPITAL SERVICES LTD.","MASTER CAPITAL SERVICES LTD.","","INZ000210539","SUSHANT LOK","PHASE - 1","0919971166554","","A - 852 - A , BASEMENT, SUSHANT LOK, PHASE - 1,","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
"3192","askus@rajgul.com","rajgul.com","P2","recommended_second_wave","person_or_team_business_domain","Registered Stock Brokers in equity segment","Registered Stock Brokers in equity segment","RAJGUL SECURITIES (P) LIMITED","RAJGUL SECURITIES (P) LIMITED","","INZ000316035","Aggarwal Millennium Tower II Netaji Subhash Palace","Pitampura","01147666333","","474-75, Aggarwal Millennium Tower II Netaji Subhash Palace, Pitampura","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
"3193","asr@kellton.com","kellton.com","P2","recommended_second_wave","person_or_team_business_domain","Registered Stock Brokers in equity segment","Registered Stock Brokers in equity segment","KELLTON SECURITIES PRIVATE LIMITED","KELLTON SECURITIES PRIVATE LIMITED","","INZ000254336","ROAD NO 45","JUBILEE HILLS","9104044333000","","PLOT NO 1367, PAGHAN PLAZA, ROAD NO 45, JUBILEE HILLS ,","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
"3194","asubrahmanian@plindia.com","plindia.com","P2","recommended_second_wave","person_or_team_business_domain","Registered Stock Brokers in equity segment","Registered Stock Brokers in equity segment","PRABHUDAS LILLADHER PRIVATE LIMITED","PRABHUDAS LILLADHER PRIVATE LIMITED","","INZ000196637","P.B. Marg","Worli","9102266322222","","3rd Floor, Sadhana House, 570, P.B. Marg, Worli","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
"3195","atul@parasshare.com","parasshare.com","P2","recommended_second_wave","person_or_team_business_domain","Registered Stock Brokers in equity segment","Registered Stock Brokers in equity segment","PARAS SHARE BROKERS PRIVATE LIMITED","PARAS SHARE BROKERS PRIVATE LIMITED","","INZ000256532","NEAR RAJINDER NAGAR POLICE CHOWKI","GHAZABAD","910119910744499","","4937/3RAMA KRISHNA VIHAR, OPP- METRO PILAR NO.-P3-31, NEAR RAJINDER NAGAR POLICE CHOWKI, GHAZABAD","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
"3196","atulgoel@pacefin.com","pacefin.com","P2","recommended_second_wave","person_or_team_business_domain","Registered Stock Brokers in equity segment","Registered Stock Brokers in equity segment","PACE STOCK BROKING SERVICES PRIVATE LIMITED","PACE STOCK BROKING SERVICES PRIVATE LIMITED","","INZ000180832","Zone 5","Road 5E","911142022222","","Unit No. 603B, 6th Floor, Tower A World Trade Centre Gift City, Block 51, Zone 5, Road 5E","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
"3197","atulkgupta@adroitfinancial.com","adroitfinancial.com","P2","recommended_second_wave","person_or_team_business_domain","Registered Stock Brokers in equity segment","Registered Stock Brokers in equity segment","ADROIT FINANCIAL SERVICES PVT. LTD.","ADROIT FINANCIAL SERVICES PVT. LTD.","","INZ000173137","Ashram Road","Ahmedabad","9107966615851","","301-302, Sakar-II, Ellis Bridge Corner, Ashram Road, Ahmedabad","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
"3198","banhem@vsnl.com","vsnl.com","P2","recommended_second_wave","person_or_team_business_domain","Registered Stock Brokers in equity segment","Registered Stock Brokers in equity segment","BANHEM SECURITIES PVT. LTD.","BANHEM SECURITIES PVT. LTD.","","INZ000281030","DALAL STREET","MUMBAI CITY","910222620666","","312, VEENA CHAMBERS, 21,DALAL STREET, MUMBAI CITY","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
"3199","bbplmumbai@bcbbrokerage.com","bcbbrokerage.com","P2","recommended_second_wave","person_or_team_business_domain","Registered Stock Brokers in equity segment","Registered Stock Brokers in equity segment","BCB BROKERAGE PRIVATE LIMITED","BCB BROKERAGE PRIVATE LIMITED","","INZ000200633","Dalal Street","Fort","0919821233050","","1207-A, P J Towers, Dalal Street, Fort,","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
"3200","bdppl.blue@gmail.com","gmail.com","P2","recommended_second_wave","role_sales","Registered Stock Brokers in equity segment","Registered Stock Brokers in equity segment","BLUE DAIMOND PROPERTIES PVT LTD","BLUE DAIMOND PROPERTIES PVT LTD","","INZ000296432","","","0912266376491","","128/129 MITTAL CHAMBER NARIMAN POINT","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
"3201","bhavesh.mehta@wellworthgroup.co","wellworthgroup.co","P2","recommended_second_wave","person_or_team_business_domain","Registered Stock Brokers in equity segment","Registered Stock Brokers in equity segment","Roha Wellworth Securities Private Limited","Roha Wellworth Securities Private Limited","","INZ000329332","Shraddhanand Road Navin Bhai Thakkar Auditorium","Vile Parle E","9102267159001","","501, Akruti Orion, Shraddhanand Road Navin Bhai Thakkar Auditorium, Vile Parle E","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
"3202","bhawani@focuscomtrade.com","focuscomtrade.com","P2","recommended_second_wave","person_or_team_business_domain","Registered Stock Brokers in equity segment","Registered Stock Brokers in equity segment","FOCUS SHARES & SECURITIES PRIVATE LIMITED","FOCUS SHARES & SECURITIES PRIVATE LIMITED","","INZ000185331","DALAMAL HOUSE JAMNALAL BAJAJ MARG","NARIMAN POINT","02267473709","","405, 4TH FLOOR, PLOT -206, DALAMAL HOUSE JAMNALAL BAJAJ MARG, NARIMAN POINT","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
"3203","bhawnajoshi@openfutures.in","openfutures.in","P2","recommended_second_wave","person_or_team_business_domain","Registered Stock Brokers in equity segment","Registered Stock Brokers in equity segment","S P RAWAL","OPEN FUTURES","","INZ000194616","CHIRANJEEV TOWER 43","NEHRU PLACE","0919990666924","","401, CHIRANJEEV TOWER 43, NEHRU PLACE","https://www.sebi.gov.in/sebiweb/other/OtherAction.do?doRecognisedFpi=yes&intmId=30",""
